News_ID,primary_mood,primary_mood_weight,secondary_mood,secondary_mood_weight,introspection,temper,attitude,sensitivity,Category,SubCategory,Title,Abstract,URL,Title_Entities,Abstract_Entities
N51473,ecstasy,0.8606,bliss,0.6667000000000001,0.944,0.88,0.7979999999999999,0.628,news,newsgoodnews,Couple donates hundreds of acres for new nature preserve,Mary Margaret Lowe and Eugene Lacefield have watched the leaves on their nearly 350 acres change for the last four decades.,https://assets.msn.com/labs/mind/AAJIqv6.html,"[{""Label"": ""Nature reserve"", ""Type"": ""C"", ""WikidataId"": ""Q179049"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [41], ""SurfaceForms"": [""nature preserve""]}]",[]
N12969,ecstasy,0.8909,bliss,0.3848,0.954,0.787,0.642,0.0,news,newsscienceandtechnology,American flag flown on Mackinac Bridge for Veterans Day,"The American flag is flown from the north tower of the Mackinac Bridge only six days a year. Monday Veterans Day was one of those days. The massive flag is 30 feet tall by 60 feet long, and before July 4 of this year, it was a challenge to properly hang it six times a year. However, on the Fourth of July a new reel system was introduced. The flag is now stored in something similar to a rolled up window curtain and it is lowered with a remote...",https://assets.msn.com/labs/mind/BBWBSi6.html,"[{""Label"": ""American Flag (horse)"", ""Type"": ""I"", ""WikidataId"": ""Q4743783"", ""Confidence"": 0.905, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""American flag""]}, {""Label"": ""Veterans Day"", ""Type"": ""H"", ""WikidataId"": ""Q755999"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [43], ""SurfaceForms"": [""Veterans Day""]}, {""Label"": ""Mackinac Bridge"", ""Type"": ""S"", ""WikidataId"": ""Q12568"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [23], ""SurfaceForms"": [""Mackinac Bridge""]}]","[{""Label"": ""American Flag (horse)"", ""Type"": ""I"", ""WikidataId"": ""Q4743783"", ""Confidence"": 0.905, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""American flag""]}, {""Label"": ""Veterans Day"", ""Type"": ""H"", ""WikidataId"": ""Q755999"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [100], ""SurfaceForms"": [""Veterans Day""]}, {""Label"": ""Mackinac Bridge"", ""Type"": ""S"", ""WikidataId"": ""Q12568"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [55], ""SurfaceForms"": [""Mackinac Bridge""]}]"
N40313,ecstasy,0.6814,enthusiasm,0.3757999999999999,0.8848999999999999,0.0,0.7815000000000001,0.784,sports,mma,Edmen Shahbazyan looking to pass Jon Jones as youngest UFC champion after big UFC 244 win,"As Edmen Shahbazyan made the walk to the Octagon in front of a sold-out Madison Square Garden crowd on Nov. 2 at UFC 244, he wasn't nervous. Pre-fight jitters are expected when stepping into a cage to fight someone who's there to knock you out, but Shahbazyan told Yahoo Sports it was like any other fight for him.",https://assets.msn.com/labs/mind/AAJUqdr.html,"[{""Label"": ""Edmen Shahbazyan"", ""Type"": ""N"", ""WikidataId"": ""Q65122318"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Edmen Shahbazyan""]}, {""Label"": ""Ultimate Fighting Championship"", ""Type"": ""O"", ""WikidataId"": ""Q186471"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [55], ""SurfaceForms"": [""UFC""]}, {""Label"": ""Jon Jones"", ""Type"": ""P"", ""WikidataId"": ""Q285450"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""Jon Jones""]}]","[{""Label"": ""Edmen Shahbazyan"", ""Type"": ""N"", ""WikidataId"": ""Q65122318"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [3, 249], ""SurfaceForms"": [""Edmen Shahbazyan"", ""Shahbazyan""]}, {""Label"": ""Ultimate Fighting Championship"", ""Type"": ""O"", ""WikidataId"": ""Q186471"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [41], ""SurfaceForms"": [""Octagon""]}, {""Label"": ""Yahoo Sports"", ""Type"": ""M"", ""WikidataId"": ""Q1151959"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [265], ""SurfaceForms"": [""Yahoo Sports""]}, {""Label"": ""Madison Square Garden"", ""Type"": ""S"", ""WikidataId"": ""Q186125"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [72], ""SurfaceForms"": [""Madison Square Garden""]}]"
N3872,ecstasy,0.7591,pleasantness,0.4090999999999999,0.9105,0.0,0.465,0.0,sports,football_ncaa,"FAU football: Senior tight end John Raine receives extra year of eligibility, will return in 2020","BOCA RATON -- The John Raine Train isn't coming to a stop just yet. Raine, a senior tight end who leads Florida Atlantic with five receiving touchdowns this season, has officially been awarded a fifth year of eligibility. The 6-foot-2, 235-pound tight end learned last week he will return for the 2020 season. Raine played only four games as a freshman in 2016 before breaking his ankle. The NCAA ...",https://assets.msn.com/labs/mind/BBWEHR4.html,[],"[{""Label"": ""Boca Raton, Florida"", ""Type"": ""G"", ""WikidataId"": ""Q29422"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""BOCA RATON""]}, {""Label"": ""National Collegiate Athletic Association"", ""Type"": ""O"", ""WikidataId"": ""Q271805"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [392], ""SurfaceForms"": [""NCAA""]}]"
N32824,grief,0.8773000000000001,loathing,0.4985,-0.9495,0.0,-0.8245,0.0,news,newscrime,Mother wanted in kidnapping of 4 Washington Parish children remains at large,"The Washington Parish Sheriff's Office is still searching for a mother wanted in connection with a kidnapping of four children last week. Last week, the Washington Parish Sheriff's Office issued a notice of the kidnapping of four children from Washington Parish by their non-custodial parents. Sign up for our Newsletters The children have since been located and returned to the custody of their grandparents. According to the sheriff, the children...",https://assets.msn.com/labs/mind/BBWEAGK.html,"[{""Label"": ""Washington Parish, Louisiana"", ""Type"": ""G"", ""WikidataId"": ""Q506907"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""Washington Parish""]}]","[{""Label"": ""Washington Parish, Louisiana"", ""Type"": ""G"", ""WikidataId"": ""Q506907"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [4, 153, 244], ""SurfaceForms"": [""Washington Parish"", ""Washington Parish"", ""Washington Parish""]}]"
N34713,dislike,0.8061,,,0.0,0.0,-0.266,0.0,sports,baseball_mlb,With Carlos Beltran hire it's clear the Mets learned nothing from the Mickey Callaway mess,"In hiring Carlos Beltran to guide their fortunes next year, the Mets hierarchy once again out-thought themselves by going ""outside-the-box"" for someone who had never managed anywhere before. We saw this coming when the three reported finalists for the job were Beltran, ESPN analyst Eduardo Perez (whose sole managing experience is comprised of two seasons in the Puerto Rican winter ...",https://assets.msn.com/labs/mind/AAJKoYm.html,"[{""Label"": ""New York Mets"", ""Type"": ""O"", ""WikidataId"": ""Q692417"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [40], ""SurfaceForms"": [""Mets""]}, {""Label"": ""Carlos Beltr\u00e1n"", ""Type"": ""P"", ""WikidataId"": ""Q1042743"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [5], ""SurfaceForms"": [""Carlos Beltran""]}, {""Label"": ""Mickey Callaway"", ""Type"": ""P"", ""WikidataId"": ""Q625178"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [70], ""SurfaceForms"": [""Mickey Callaway""]}]","[{""Label"": ""New York Mets"", ""Type"": ""O"", ""WikidataId"": ""Q692417"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [64], ""SurfaceForms"": [""Mets""]}, {""Label"": ""Carlos Beltr\u00e1n"", ""Type"": ""P"", ""WikidataId"": ""Q1042743"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [10, 261], ""SurfaceForms"": [""Carlos Beltran"", ""Beltran""]}, {""Label"": ""Eduardo P\u00e9rez"", ""Type"": ""P"", ""WikidataId"": ""Q5340737"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [283], ""SurfaceForms"": [""Eduardo Perez""]}, {""Label"": ""ESPN"", ""Type"": ""M"", ""WikidataId"": ""Q217776"", ""Confidence"": 0.94, ""OccurrenceOffsets"": [270], ""SurfaceForms"": [""ESPN""]}]"
N35695,enthusiasm,0.6939,delight,0.4939,0.565,0.0,0.823,0.889,finance,financenews,Disney Skyliner operating without passengers,It's been about a week since the Disney Skyliner transportation system malfunctioned and left passengers stranded for more than three hours.,https://assets.msn.com/labs/mind/AAIGAWd.html,"[{""Label"": ""Disney Skyliner"", ""Type"": ""U"", ""WikidataId"": ""Q39046747"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Disney Skyliner""]}]","[{""Label"": ""Disney Skyliner"", ""Type"": ""U"", ""WikidataId"": ""Q39046747"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""Disney Skyliner""]}]"
N3682,ecstasy,0.8591,enthusiasm,0.2818,0.9435,0.223,0.456,0.753,news,newsworld,14 Mexican police officers killed in ambush as president vows to combat increasing violence,It was the deadliest attack on government security forces in recent years.,https://assets.msn.com/labs/mind/AAILIa2.html,"[{""Label"": ""Federal Police (Mexico)"", ""Type"": ""O"", ""WikidataId"": ""Q166133"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [3], ""SurfaceForms"": [""Mexican police""]}]",[]
N53170,ecstasy,0.6848000000000001,pleasantness,0.7394,0.8859999999999999,0.0,0.574,0.0,video,lifestyle,9-year-old boy buys bikes for other children for Christmas,Joey Johnson and his mom Kelly Johnson on their mission to help other children during the holidays.,https://assets.msn.com/labs/mind/BBWL8D9.html,"[{""Label"": ""Christmas"", ""Type"": ""H"", ""WikidataId"": ""Q19809"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [49], ""SurfaceForms"": [""Christmas""]}]","[{""Label"": ""Kelly Johnson (baseball)"", ""Type"": ""P"", ""WikidataId"": ""Q3194896"", ""Confidence"": 0.986, ""OccurrenceOffsets"": [25], ""SurfaceForms"": [""Kelly Johnson""]}]"
N61605,ecstasy,0.7894,bliss,0.4545,0.9205,0.81,0.785,0.0,sports,basketball_nba,3-pointers: Takeaways from Rockets' win over Thunder,"Takeaways from the Rockets' 116-112 win against the Oklahoma City Thunder on Monday at Toyota Center: Russell Westbrook was right. He might not have known quite how it would feel for him to play against the Thunder after 11 seasons playing for Oklahoma City. But he said he plays every game with the same level of emotion and he looked pretty much as he always does. He seemed genuinely enthused to trade a few hugs and hand slaps before the game,...",https://assets.msn.com/labs/mind/AAJvzAY.html,"[{""Label"": ""Houston Rockets"", ""Type"": ""O"", ""WikidataId"": ""Q161345"", ""Confidence"": 0.988, ""OccurrenceOffsets"": [27], ""SurfaceForms"": [""Rockets""]}, {""Label"": ""Oklahoma City Thunder"", ""Type"": ""O"", ""WikidataId"": ""Q180950"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [45], ""SurfaceForms"": [""Thunder""]}]","[{""Label"": ""Houston Rockets"", ""Type"": ""O"", ""WikidataId"": ""Q161345"", ""Confidence"": 0.988, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""Rockets""]}, {""Label"": ""Oklahoma City Thunder"", ""Type"": ""O"", ""WikidataId"": ""Q180950"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [52, 207, 244], ""SurfaceForms"": [""Oklahoma City Thunder"", ""Thunder"", ""Oklahoma City""]}, {""Label"": ""Russell Westbrook"", ""Type"": ""P"", ""WikidataId"": ""Q196185"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [102], ""SurfaceForms"": [""Russell Westbrook""]}, {""Label"": ""Toyota Center"", ""Type"": ""S"", ""WikidataId"": ""Q1166157"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [87], ""SurfaceForms"": [""Toyota Center""]}]"
N40424,ecstasy,0.6242,enthusiasm,0.3939,0.866,0.0,0.3289999999999999,0.79,sports,basketball_nba,Tony Parker thanks Thunder GM Sam Presti in jersey retirement speech,"Thunder general manager Sam Presti was among those who Spurs legend Tony Parker thanked in his jersey retirement speech Monday night. Before Presti joined the Thunder franchise, hired as the Seattle SuperSonics general manager at just 30 years old, he spent seven years working for the Spurs. As a scout, Presti was instrumental in San Antonio drafting Parker No. 28 overall in the 2001 ...",https://assets.msn.com/labs/mind/BBWELyk.html,"[{""Label"": ""Tony Parker"", ""Type"": ""P"", ""WikidataId"": ""Q193108"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Tony Parker""]}, {""Label"": ""Sam Presti"", ""Type"": ""P"", ""WikidataId"": ""Q7408037"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [30], ""SurfaceForms"": [""Sam Presti""]}]","[{""Label"": ""San Antonio Spurs"", ""Type"": ""O"", ""WikidataId"": ""Q159729"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [55, 286, 332], ""SurfaceForms"": [""Spurs"", ""Spurs"", ""San Antonio""]}, {""Label"": ""Tony Parker"", ""Type"": ""P"", ""WikidataId"": ""Q193108"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [68, 353], ""SurfaceForms"": [""Tony Parker"", ""Parker""]}, {""Label"": ""Sam Presti"", ""Type"": ""P"", ""WikidataId"": ""Q7408037"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [24, 305], ""SurfaceForms"": [""Sam Presti"", ""Presti""]}, {""Label"": ""Oklahoma City Thunder"", ""Type"": ""O"", ""WikidataId"": ""Q180950"", ""Confidence"": 0.961, ""OccurrenceOffsets"": [0, 159], ""SurfaceForms"": [""Thunder"", ""Thunder""]}, {""Label"": ""Seattle SuperSonics"", ""Type"": ""O"", ""WikidataId"": ""Q235326"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [191], ""SurfaceForms"": [""Seattle SuperSonics""]}]"
N4625,delight,0.5242,enthusiasm,0.3636,0.0,0.0,0.833,0.78,sports,football_nfl,Witten not concerned by brain injuries: 'If something happens... I don't know that I would've changed it',"Dallas Cowboys tight end Jason Witten is halfway through his 16th NFL season. He has suffered the wear and tear of spending nearly half his life playing a violent game at the highest level. But as Witten plays in his 247th NFL game on Monday night against the New York Giants, he maintains that he's unconcerned about the potential brain injuries that may result from his time in the league. Dozens of former NFL players have suffered from dementia,...",https://assets.msn.com/labs/mind/AAJQIxA.html,"[{""Label"": ""Jason Witten"", ""Type"": ""P"", ""WikidataId"": ""Q675716"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Witten""]}]","[{""Label"": ""Jason Witten"", ""Type"": ""P"", ""WikidataId"": ""Q675716"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [25, 197], ""SurfaceForms"": [""Jason Witten"", ""Witten""]}, {""Label"": ""Dallas Cowboys"", ""Type"": ""O"", ""WikidataId"": ""Q204862"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Dallas Cowboys""]}, {""Label"": ""National Football League"", ""Type"": ""O"", ""WikidataId"": ""Q1215884"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [66, 223, 409], ""SurfaceForms"": [""NFL"", ""NFL"", ""NFL""]}, {""Label"": ""New York Giants"", ""Type"": ""O"", ""WikidataId"": ""Q190618"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [260], ""SurfaceForms"": [""New York Giants""]}]"
N35230,anger,0.5636,dislike,0.8379000000000001,0.0,-0.516,-0.2764999999999999,0.0,news,newsus,'Sitting in class hungry': Schools wary of Trump plan to end free school lunches for some,"Advocates say even more could lose free lunch as cuts ripple across schools, but Trump administration says those concerns are overblown.",https://assets.msn.com/labs/mind/AAJqPe0.html,"[{""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.975, ""OccurrenceOffsets"": [43], ""SurfaceForms"": [""Trump""]}]","[{""Label"": ""Presidency of Donald Trump"", ""Type"": ""U"", ""WikidataId"": ""Q27809653"", ""Confidence"": 0.991, ""OccurrenceOffsets"": [81], ""SurfaceForms"": [""Trump administration""]}]"
N11602,grief,0.6697,dislike,0.8909,-0.8809999999999999,0.0,-0.294,0.0,news,newsus,Next NYPD Commissioner Shea Facing Crisis Of Trust With Minorities On Day 1,"Incoming Police Commissioner Dermot Shea is calling for changes to the state's new criminal justice reform laws, and that's already showing signs of a collision course with some community leaders.",https://assets.msn.com/labs/mind/BBWBFty.html,"[{""Label"": ""New York City Police Department"", ""Type"": ""O"", ""WikidataId"": ""Q328473"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [5], ""SurfaceForms"": [""NYPD""]}]",[]
N23536,rage,0.6333,fear,0.9288,0.0,-0.8690000000000001,0.0,-0.6365,news,newsscienceandtechnology,Rare cancers spreading among sea creatures have scientists perplexed,"Some malignancies can jump between different marine species, the latest in series of discoveries that's changed our understanding of cancer.",https://assets.msn.com/labs/mind/BBWvAdH.html,"[{""Label"": ""Rare (company)"", ""Type"": ""O"", ""WikidataId"": ""Q642707"", ""Confidence"": 0.934, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Rare""]}]",[]
N35387,delight,0.3424,,,0.992,0.0,0.773,0.0,news,newspolitics,"After Today, the Vise Tightens on Trump's Ukraine Point Man",Republicans' most fruitful line of attack during the first day of congressional impeachment hearings for Donald Trump has put even more pressure on a forthcoming witness who has flailed under it thus far: donor-turned ambassador Gordon Sondland. As two senior State Department officials spent nearly six hours recounting their alarm with an effort by Trump's allies that they said undermined U.S. national interests in favor of promoting the...,https://assets.msn.com/labs/mind/BBWIisr.html,"[{""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [34], ""SurfaceForms"": [""Trump""]}, {""Label"": ""Ukraine"", ""Type"": ""G"", ""WikidataId"": ""Q212"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [42], ""SurfaceForms"": [""Ukraine""]}]","[{""Label"": ""Gordon Sondland"", ""Type"": ""P"", ""WikidataId"": ""Q5585845"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [229], ""SurfaceForms"": [""Gordon Sondland""]}, {""Label"": ""Republican Party (United States)"", ""Type"": ""O"", ""WikidataId"": ""Q29468"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Republicans""]}, {""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [392], ""SurfaceForms"": [""U.S.""]}, {""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [105, 351], ""SurfaceForms"": [""Donald Trump"", ""Trump""]}, {""Label"": ""United States Department of State"", ""Type"": ""O"", ""WikidataId"": ""Q789915"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [260], ""SurfaceForms"": [""State Department""]}]"
N20055,ecstasy,0.9485,delight,0.3848,0.973,0.0,0.787,0.6135,news,newscrime,Suspect tries to evade Houston police by going wrong direction on freeway,"A chase suspect was apprehended after he tried to get away by going the wrong way on a major freeway overnight, Houston police said. Officers with the Houston Police Department tried to stop a driver in Chevrolet SUV at about 2:30 a.m. Friday. The driver went from Airline, turning northbound onto the southbound frontage road lanes along I-45 North. Houston TranStar cameras showed the driver then got on the mainlanes of the freeway traveling in...",https://assets.msn.com/labs/mind/BBWsBWc.html,"[{""Label"": ""Houston Police Department"", ""Type"": ""O"", ""WikidataId"": ""Q5916689"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [23], ""SurfaceForms"": [""Houston police""]}]","[{""Label"": ""Houston Police Department"", ""Type"": ""O"", ""WikidataId"": ""Q5916689"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [112, 151], ""SurfaceForms"": [""Houston police"", ""Houston Police Department""]}]"
N55419,anger,0.8909,fear,0.2727,0.0,-0.624,-0.3229999999999999,-0.42,weather,weathertopstories,Bristol water main break leaves stretch of road without water,"BRISTOL, CT (WFSB) - Some people who live along a road in Bristol will be without water while crews repair a water main break. According to the Bristol Water Department, it happened on Northwestern Drive on Friday morning. ""Once service has been restored, customers may experience discolored water,"" the department said. ""If you experience discolored water, please run a cold water faucet until the discoloration clears. We recommend that you do not...",https://assets.msn.com/labs/mind/BBWuS3Q.html,"[{""Label"": ""Bristol Water"", ""Type"": ""O"", ""WikidataId"": ""Q4969074"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Bristol water""]}]","[{""Label"": ""Bristol, Connecticut"", ""Type"": ""G"", ""WikidataId"": ""Q755149"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0, 58], ""SurfaceForms"": [""BRISTOL"", ""Bristol""]}, {""Label"": ""WFSB"", ""Type"": ""M"", ""WikidataId"": ""Q7949496"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [13], ""SurfaceForms"": [""WFSB""]}, {""Label"": ""Connecticut"", ""Type"": ""G"", ""WikidataId"": ""Q779"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [9], ""SurfaceForms"": [""CT""]}]"
N38740,terror,0.6197,,,-0.999,0.0,-0.823,-0.8645,sports,golf,Destroyed: Mt. Tabor Baptist Church heals together after devastating weekend,"Mt. Tabor Baptist Church met Sunday, as they do every Sunday, but this time at a different location. An EF-2 tornado destroyed their mission center and did major damage to their main church building Friday evening. Bethel Church opened its doors to an annex building so Pastor Matt Gilmore could preach to his congregation after a tough weekend. ""So today we are going to worship. We are going to celebrate the fact that no one passed away and there...",https://assets.msn.com/labs/mind/AAJ4vzd.html,"[{""Label"": ""Mt. Tabor Baptist Church"", ""Type"": ""S"", ""WikidataId"": ""Q6930351"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [11], ""SurfaceForms"": [""Mt. Tabor Baptist Church""]}]","[{""Label"": ""Enhanced Fujita scale"", ""Type"": ""U"", ""WikidataId"": ""Q429050"", ""Confidence"": 0.96, ""OccurrenceOffsets"": [104], ""SurfaceForms"": [""EF-2""]}, {""Label"": ""Mt. Tabor Baptist Church"", ""Type"": ""S"", ""WikidataId"": ""Q6930351"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [10], ""SurfaceForms"": [""Baptist Church""]}]"
N36634,ecstasy,0.8258,delight,0.3212,0.9325,0.0,0.7659999999999999,0.0,sports,basketball_ncaa,UGA found its identity in win over Florida,"The Georgia Bulldogs returned from Jacksonville with a 24-17 win over Florida in a game that seemed less competitive than the score would indicate. UGA controlled the game from the opening kick to the final whistle and John Fricke and Hugh Douglas feels that the Dawgs have figured themselves out. UGA has found its identity John Fricke and Hugh Douglas discuss what they saw on Saturday and how Georgia can use it going forward. ""It's not pretty....",https://assets.msn.com/labs/mind/AAJOSOk.html,[],"[{""Label"": ""Georgia Bulldogs"", ""Type"": ""N"", ""WikidataId"": ""Q2927996"", ""Confidence"": 0.948, ""OccurrenceOffsets"": [4, 396], ""SurfaceForms"": [""Georgia Bulldogs"", ""Georgia""]}, {""Label"": ""Jacksonville, Florida"", ""Type"": ""G"", ""WikidataId"": ""Q16568"", ""Confidence"": 0.962, ""OccurrenceOffsets"": [35], ""SurfaceForms"": [""Jacksonville""]}]"
N34803,grief,0.6227,loathing,0.3878999999999999,-0.8654999999999999,0.0,-0.7879999999999999,0.0,sports,football_nfl,Report: Broncos WR Emmanuel Sanders 'doesn't appear' to have serious injury,Broncos wide receiver Emmanuel Sanders is not believed to have a serious injury and he might be able to play against the Chiefs on Thursday.,https://assets.msn.com/labs/mind/AAILLXi.html,"[{""Label"": ""Emmanuel Sanders"", ""Type"": ""P"", ""WikidataId"": ""Q5373339"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""Emmanuel Sanders""]}]","[{""Label"": ""Emmanuel Sanders"", ""Type"": ""P"", ""WikidataId"": ""Q5373339"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [22], ""SurfaceForms"": [""Emmanuel Sanders""]}, {""Label"": ""Denver Broncos"", ""Type"": ""O"", ""WikidataId"": ""Q223507"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Broncos""]}, {""Label"": ""Kansas City Chiefs"", ""Type"": ""O"", ""WikidataId"": ""Q223522"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [121], ""SurfaceForms"": [""Chiefs""]}]"
N4491,ecstasy,0.7674,enthusiasm,0.4576,0.9133,0.794,0.787,0.8109999999999999,health,nutrition,Going Dairy-Free Doesn't Have to Be Complicated When You Have This Guide,"Thinking of trying out a dairy free diet? Registered dietitians give their insight, including what foods you should and shouldn't eat.",https://assets.msn.com/labs/mind/AAIEpNW.html,[],[]
N53,grief,0.4439,loathing,0.2545,-0.8065000000000001,-0.6265,-0.7440000000000001,-0.7175,finance,financenews,Termination hearing canceled for Pulse first responder suffering from PTSD,An officer with the Orlando Police Department who was one of the first responders to the Pulse nightclub shooting had her termination hearing canceled Friday.,https://assets.msn.com/labs/mind/BBWubGA.html,"[{""Label"": ""Posttraumatic stress disorder"", ""Type"": ""C"", ""WikidataId"": ""Q202387"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [70], ""SurfaceForms"": [""PTSD""]}]","[{""Label"": ""Orlando Police Department"", ""Type"": ""O"", ""WikidataId"": ""Q7103162"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [20], ""SurfaceForms"": [""Orlando Police Department""]}]"
N21740,contentment,0.9606,serenity,0.4332999999999999,0.317,0.143,0.0,0.0,tv,tv-celebrity,David Harbour Posts First Instagram Photo with Lily Allen: 'The Prince and Princess',David Harbour Posts First Instagram Photo with Lily Allen,https://assets.msn.com/labs/mind/AAJuUZv.html,"[{""Label"": ""Lily Allen"", ""Type"": ""P"", ""WikidataId"": ""Q58735"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [47], ""SurfaceForms"": [""Lily Allen""]}]",[]
N42099,enthusiasm,0.8423999999999999,delight,0.3788,0.0,0.0,0.785,0.938,finance,finance-companies,A Landmark Climate Trial Turns on Whether Exxon Cooked the Books,New York's $1.6 billion lawsuit arose from a national effort to hold Big Oil responsible for global warming. It ended up being an accounting case.,https://assets.msn.com/labs/mind/AAJ9F7N.html,"[{""Label"": ""Exxon"", ""Type"": ""O"", ""WikidataId"": ""Q4781944"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [42], ""SurfaceForms"": [""Exxon""]}]","[{""Label"": ""Big Oil"", ""Type"": ""U"", ""WikidataId"": ""Q1330390"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [69], ""SurfaceForms"": [""Big Oil""]}]"
N60438,ecstasy,0.9545,enthusiasm,0.8029999999999999,0.975,0.7815000000000001,0.768,0.925,foodanddrink,newstrends,ISU research paving the way for soy-based asphalt,"One of Iowa's biggest resources is getting a new look, thanks to two Iowa State University professors. The ISU BioCentury Research Farm held an open house Monday to showcase new efforts using soybeans to create asphalt polymer substitutes. A parking lot at the research farm was paved to display the product. Rather than using common petroleum-based binding agents, the binder in the asphalt they ...",https://assets.msn.com/labs/mind/BBWCKpa.html,[],"[{""Label"": ""Iowa State University"", ""Type"": ""O"", ""WikidataId"": ""Q1136919"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [69], ""SurfaceForms"": [""Iowa State University""]}]"
